CLASSIFICAÇÃO;CNPJ;EMPRESA;CNPJ DATA;PORTE;COD. NATUREZA JURIDICA;CNAE;PORTARIA;DOU DATA;DESCRICAO;CAMPO;SECAO;DIVISAO;GRUPO;UF
EED;01.179.593/0001-68;INACE IATES LTDA;22/03/1996;DEMAIS;206-2;33.17-1-01 ;2340;06/05/2024;Manutenção e reparação de embarcações;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;CE
EED;01.179.593/0001-68;INACE IATES LTDA;22/03/1996;DEMAIS;206-2;71.12-0-00;2340;06/05/2024;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;CE
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;32.92-2-02 ;4514;27/09/2024;Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional;INDÚSTRIAS DE TRANSFORMAÇÃO;C;32;32.9;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;29.30-1-03;4514;27/09/2024;Fabricação de cabines, carrocerias e reboques para veículos automotores;INDÚSTRIAS DE TRANSFORMAÇÃO;C;29;29.3;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;33.21-0-00;4514;27/09/2024;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;45.11-1-01;4514;27/09/2024;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;46.42-7-02;4514;27/09/2024;Comércio atacadista de artigos do vestuário e acessórios;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.4;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;64.63-8-00;4514;27/09/2024;Outras sociedades de participação, exceto holdings;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;26.836.227/0001-65;INBRA TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA;10/01/2017;DEMAIS;206-2;77.11-0-00;4514;27/09/2024;Locação de automóveis sem condutor;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.1;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;32.92-2-02;1346;28/05/2014;Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional;INDÚSTRIAS DE TRANSFORMAÇÃO;C;32;32.9;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;13.54-5-00;1346;28/05/2014;Fabricação de tecidos especiais, inclusive artefatos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;13;13.5;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;33.21-0-00;1346;28/05/2014;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;45.11-1-01;1346;28/05/2014;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;64.63-8-00;1346;28/05/2014;Outras sociedades de participação, exceto holdings;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;12.887.936/0001-65;INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA;19/10/2010;DEMAIS;206-2;77.11-0-00;1346;28/05/2014;Locação de automóveis sem condutor;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.1;SP
EED;0.784.848/0001-59;INDIOS PIROTECNIAL LTDA;31/08/1995;EPP;206-2;20.92-4-02;2639;08/10/2014;Fabricação de explosivos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;20;20.9;SP
EED;0.784.848/0001-59;INDIOS PIROTECNIAL LTDA;31/08/1995;EPP;206-2;20.92-4-01;2639;08/10/2014;Fabricação de explosivos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;20;20.9;SP
EED;0.784.848/0001-59;INDIOS PIROTECNIAL LTDA;31/08/1995;EPP;206-2;25.50-1-02;2639;08/10/2014;Fabricação de equipamento bélico pesado, armas de fogo e munições;INDÚSTRIAS DE TRANSFORMAÇÃO;C;25;25.5;SP
EED;0.784.848/0001-59;INDIOS PIROTECNIAL LTDA;31/08/1995;EPP;206-2;46.84-2-99;2639;08/10/2014;Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.8;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;46.69-9-99;89;11/01/2018;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;43.29-1-99;89;11/01/2018;Obras de instalações em construções não especificadas anteriormente;CONSTRUÇÃO;F;43;43.2;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;46.51-6-01 ;89;11/01/2018;Comércio atacadista de computadores, periféricos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;46.52-4-00 ;89;11/01/2018;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;61.20-5-99;89;11/01/2018;Telecomunicações sem fio;INFORMAÇÃO E COMUNICAÇÃO;J;61;61.2;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;62.01-5-00;89;11/01/2018;Desenvolvimento de programas de computador sob encomenda;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;62.02-3-00;89;11/01/2018;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;62.03-1-00;89;11/01/2018;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;62.04-0-00;89;11/01/2018;Consultoria em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;62.09-1-00;89;11/01/2018;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;71.12-0-00;89;11/01/2018;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;71.19-7-99;89;11/01/2018;Atividades técnicas relacionadas à arquitetura e engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;80.20-0-01;89;11/01/2018;Atividades de monitoramento de sistemas de segurança;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;80;80.2;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;82.11-3-00;89;11/01/2018;Serviços combinados de escritório e apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
ED;15.401.644/0001-69;INDRA TECNOLOGIA BRASIL LTDA;21/03/2012;DEMAIS;206-2;95.12-6-00;89;11/01/2018;Reparação e manutenção de equipamentos de comunicação;OUTRAS ATIVIDADES DE SERVIÇOS;S;95;95.1;SP
EED;0.444.232/0001-39;INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL;06/04/1976;DEMAIS;201-1;84.22-1-00;1346;28/05/2014;Defesa;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;O;84;84.2;DF
EED;0.322.818/0020-93;INDUSTRIAS NUCLEARES DO BRASIL SA;17/02/1978;DEMAIS;201-1;20.19-3-01;5893;15/12/2022;Fabricação de produtos químicos inorgânicos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;20;20.1;RJ
EED;0.322.818/0020-93;INDUSTRIAS NUCLEARES DO BRASIL SA;17/02/1978;DEMAIS;201-1;24.49-1-99;5893;15/12/2022;Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;24;24.4;RJ
EED;0.322.818/0020-93;INDUSTRIAS NUCLEARES DO BRASIL SA;17/02/1978;DEMAIS;201-1;38.12-2-00;5893;15/12/2022;Coleta de resíduos perigosos;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;E;38;38.1;RJ
EED;0.322.818/0020-93;INDUSTRIAS NUCLEARES DO BRASIL SA;17/02/1978;DEMAIS;201-1;38.22-0-00;5893;15/12/2022;Tratamento e disposição de resíduos perigosos;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;E;38;38.2;RJ
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;26.60-4-00;4514;27/09/2024;Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.6;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;32.50-7-01;4514;27/09/2024;Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;32;32.5;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;33.12-1-03;4514;27/09/2024;Manutenção e reparação de equipamentos eletrônicos e ópticos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;33.19-8-00;4514;27/09/2024;Manutenção e reparação de equipamentos e produtos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;46.14-1-00 ;4514;27/09/2024;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;46.18-4-02 ;4514;27/09/2024;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;46.45-1-01;4514;27/09/2024;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.4;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;46.64-8-00;4514;27/09/2024;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;62.03-1-00;4514;27/09/2024;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;64.63-8-00;4514;27/09/2024;Outras sociedades de participação, exceto holdings;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;RS
EED;90.909.631/0001-10;INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA;11/03/1980;DEMAIS;206-2;77.39-0-02;4514;27/09/2024;Aluguel de máquinas e equipamentos não especificados anteriormente;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.3;RS
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;63.19-4-00;3215;12/06/2023;Portais, provedores de conteúdo e outros serviços de informação na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SP
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;62.09-1-00;3215;12/06/2023;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;62.04-0-00;3215;12/06/2023;Consultoria em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;63.11-9-00;3215;12/06/2023;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SP
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;62.02-3-00;3215;12/06/2023;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
ED;48.613.068/0001-72;INSURBIDS TECNOLOGIAS DE SEGUROS LTDA;14/11/2022;ME;206-2;62.03-1-00;3215;12/06/2023;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;26.32-9-00;2823;05/07/2021;Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.3;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;26.22-1-00;2823;05/07/2021;Fabricação de periféricos para equipamentos de informática;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.2;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;26.31-1-00 ;2823;05/07/2021;Fabricação de equipamentos transmissores de comunicação;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.3;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;27.10-4-01;2823;05/07/2021;Fabricação de geradores, transformadores e motores elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.1;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;27.33-3-00;2823;05/07/2021;Fabricação de fios, cabos e condutores elétricos isolados;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.3;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;27.90-2-02;2823;05/07/2021;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.9;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;27.90-2-99;2823;05/07/2021;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.9;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;28.21-6-01;2823;05/07/2021;Fabricação de aparelhos e equipamentos para instalações térmicas;INDÚSTRIAS DE TRANSFORMAÇÃO;C;28;28.2;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;43.21-5-00;2823;05/07/2021;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;43.22-3-03;2823;05/07/2021;Instalações hidráulicas, de sistemas de ventilação e refrigeração;CONSTRUÇÃO;F;43;43.2;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.14-1-00;2823;05/07/2021;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.15-0-00;2823;05/07/2021;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.52-4-00;2823;05/07/2021;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.63-0-00;2823;05/07/2021;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.69-9-99;2823;05/07/2021;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;46.73-7-00;2823;05/07/2021;Comércio atacadista de material elétrico;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.7;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;47.51-2-01;2823;05/07/2021;Comércio varejista especializado de equipamentos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;47.52-1-00;2823;05/07/2021;Comércio varejista especializado de equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;47.53-9-00;2823;05/07/2021;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;47.89-0-99;2823;05/07/2021;Comércio varejista de outros produtos novos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.8;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;62.02-3-00;2823;05/07/2021;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;62.03-1-00;2823;05/07/2021;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;62.09-1-00;2823;05/07/2021;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;63.11-9-00;2823;05/07/2021;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SC
EED;82.901.000/0001-27;INTELBRAS SA INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;18/01/1974;DEMAIS;204-6;64.62-0-00;2823;05/07/2021;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SC
